Activity Code,Competition Name,Product, Project Number,Participant Name,IsLead,Project Title,Project Status,Project Start Date,Project End Date,Offer Grant
11138,HIVMan TIC Mar-11,CRD,971009,APM Projects Limited,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,18500.00
11138,HIVMan TIC Mar-11,CRD,971010,Stroma Technology Limited,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,20000.00
11138,HIVMan TIC Mar-11,CRD,971011,Hyde Housing Association Limited,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,20000.00
11138,HIVMan TIC Mar-11,CRD,971012,Anne Thorne Architects Partnership,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,19550.00
11138,HIVMan TIC Mar-11,CRD,971013,Frank Haslam Milan & Company Limited,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,18050.00
11138,HIVMan TIC Mar-11,CRD,971014,BioRegional Consulting Limited,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,19320.00
1187,Resource Efficiency :Supply Chain Innovation Oct - 11,CRD,971015,PRP Architects LLP,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,15250.00
1187,Resource Efficiency :Supply Chain Innovation Oct - 11,CRD,971016,Plug into the Sun Limited,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,14400.00
1187,Resource Efficiency :Supply Chain Innovation Oct - 11,CRD,971017,Greenwich Council,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,19535.00
1187,Resource Efficiency :Supply Chain Innovation Oct - 11,CRD,971018,Family Mosaic Housing,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,18400.00
1187,Resource Efficiency :Supply Chain Innovation Oct - 11,CRD,971019,Cambridge City Council,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,15450.00
1187,Resource Efficiency :Supply Chain Innovation Oct - 11,CRD,971020,Victory Housing Trust,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,14950.00
1187,Resource Efficiency :Supply Chain Innovation Oct - 11,CRD,971021,Penwith Housing Association Ltd,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,19346.00
1187,Resource Efficiency :Supply Chain Innovation Oct - 11,CRD,971022,Octavia Housing,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,20000.00
1187,Resource Efficiency :Supply Chain Innovation Oct - 11,CRD,971023,Orkney Islands Council,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,19000.00
1187,Resource Efficiency :Supply Chain Innovation Oct - 11,CRD,971024,Sustainable Energy Academy,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,18500.00
1187,Resource Efficiency :Supply Chain Innovation Oct - 11,CRD,971025,White Design Associates Ltd,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,20000.00
1187,Resource Efficiency :Supply Chain Innovation Oct - 11,CRD,971026,S.D.C. BUILDERS LIMITED,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,20000.00
1187,Resource Efficiency :Supply Chain Innovation Oct - 11,CRD,971027,Cross Keys Homes Limited,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,19700.00
1187,Resource Efficiency :Supply Chain Innovation Oct - 11,CRD,971028,The Facility Limited,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,19600.00
1187,Resource Efficiency :Supply Chain Innovation Oct - 11,CRD,971029,Apollo In Partnership Limited,Collaborator,Retrofit for the Future,Closed,01/09/2009,30/11/2009,6250.00
1187,Resource Efficiency :Supply Chain Innovation Oct - 11,CRD,971030,Great Places Housing Group Limited,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,20000.00
1187,Resource Efficiency :Supply Chain Innovation Oct - 11,CRD,971031,United Welsh Housing Association,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,20000.00
1187,Resource Efficiency :Supply Chain Innovation Oct - 11,CRD,971032,Eco-Energy (NI) Limited,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,18940.00
1187,Resource Efficiency :Supply Chain Innovation Oct - 11,CRD,971033,Cumbernauld Housing Partnership,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,20000.00
1187,Resource Efficiency :Supply Chain Innovation Oct - 11,CRD,971034,Centre for Process Innovation Limited,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,19900.00
1187,Resource Efficiency :Supply Chain Innovation Oct - 11,CRD,971035,Architecture00 Ltd,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,18840.00
1187,Resource Efficiency :Supply Chain Innovation Oct - 11,CRD,971036,Isos Housing Limited,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,20000.00
1187,Resource Efficiency :Supply Chain Innovation Oct - 11,CRD,971037,Lakehouse Contracts Limited,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,20000.00
1187,Resource Efficiency :Supply Chain Innovation Oct - 11,CRD,971038,Green Structures Limited,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,12320.00
1187,Resource Efficiency :Supply Chain Innovation Oct - 11,CRD,971039,Castle Rock Edinvar Housing Association Limited,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,18075.00
1187,Resource Efficiency :Supply Chain Innovation Oct - 11,CRD,971040,Southern Electric Contractors Limited,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,20000.00
1187,Resource Efficiency :Supply Chain Innovation Oct - 11,CRD,971041,Hastoe Housing Association Limited,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,16550.00
1187,Resource Efficiency :Supply Chain Innovation Oct - 11,CRD,971042,Peabody Direct,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,20000.00
1187,Resource Efficiency :Supply Chain Innovation Oct - 11,CRD,971043,Encraft Limited,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,19775.00
1187,Resource Efficiency :Supply Chain Innovation Oct - 11,CRD,971044,VINCI Construction UK Limited,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,20000.00
1187,Resource Efficiency :Supply Chain Innovation Oct - 11,CRD,971045,Roland Hill Limited,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,18050.00
1187,Resource Efficiency :Supply Chain Innovation Oct - 11,CRD,971046,Servite Housing Association,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,20000.00
1187,Resource Efficiency :Supply Chain Innovation Oct - 11,CRD,971047,Energy Action Devon,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,19685.00
1187,Resource Efficiency :Supply Chain Innovation Oct - 11,CRD,971048,Kier Partnership Homes,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,19800.00
1187,Resource Efficiency :Supply Chain Innovation Oct - 11,CRD,971049,East Kilbride & District Housing Association Limited,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,19850.00
1187,Resource Efficiency :Supply Chain Innovation Oct - 11,CRD,971050,ECO2H2O Limited,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,20000.00
1187,Resource Efficiency :Supply Chain Innovation Oct - 11,CRD,971052,Manor House Developments Limited,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,12750.00
1187,Resource Efficiency :Supply Chain Innovation Oct - 11,CRD,971053,Adactus Housing Group Limited,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,14225.00
1187,Resource Efficiency :Supply Chain Innovation Oct - 11,CRD,971054,Buro Happold Limited,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,20000.00
1187,Resource Efficiency :Supply Chain Innovation Oct - 11,CRD,971055,Kingerlee Homes Limited,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,19925.00
1187,Resource Efficiency :Supply Chain Innovation Oct - 11,CRD,971056,North Star Housing Group Limited,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,18470.00
1187,Resource Efficiency :Supply Chain Innovation Oct - 11,CRD,971057,Energy Solutions (north West London),Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,16833.00
1187,Resource Efficiency :Supply Chain Innovation Oct - 11,CRD,971058,Home Scotland,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,19750.00
1176,Sepsis 1 : Multi-pathogen detection and or simple discrimination Aug - 11,CRD,971059,Thurrock Council,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,15250.00
1176,Sepsis 1 : Multi-pathogen detection and or simple discrimination Aug - 11,CRD,971060,Sustain Limited,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,20000.00
1176,Sepsis 1 : Multi-pathogen detection and or simple discrimination Aug - 11,CRD,971061,UK Centre for Economic and Environmental Development,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,20000.00
1176,Sepsis 1 : Multi-pathogen detection and or simple discrimination Aug - 11,CRD,971062,London Borough of Barking and Dagenham ,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,19682.00
1176,Sepsis 1 : Multi-pathogen detection and or simple discrimination Aug - 11,CRD,971063,Prewett Bizley Architects,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,20000.00
1176,Sepsis 1 : Multi-pathogen detection and or simple discrimination Aug - 11,CRD,971064,Kraft Architecture Limited,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,15700.00
1176,Sepsis 1 : Multi-pathogen detection and or simple discrimination Aug - 11,CRD,971065,GHK Consulting Limited,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,20000.00
1176,Sepsis 1 : Multi-pathogen detection and or simple discrimination Aug - 11,CRD,971066,ECD Architects Limited,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,15000.00
1176,Sepsis 1 : Multi-pathogen detection and or simple discrimination Aug - 11,CRD,971067,XCO2 Energy Ltd,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,20000.00
1176,Sepsis 1 : Multi-pathogen detection and or simple discrimination Aug - 11,CRD,971068,Balsall Heath Housing Co-operative Limited,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,19700.00
1176,Sepsis 1 : Multi-pathogen detection and or simple discrimination Aug - 11,CRD,971069,Staffordshire Housing Association Limited,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,19155.00
1176,Sepsis 1 : Multi-pathogen detection and or simple discrimination Aug - 11,CRD,971070,Metropolitan Housing Trust Limited,Collaborator,Retrofit for the Future,Closed,01/09/2009,30/11/2009,19496.00
1176,Sepsis 1 : Multi-pathogen detection and or simple discrimination Aug - 11,CRD,971071,Plus Dane Group,Collaborator,Retrofit for the Future,Closed,01/09/2009,30/11/2009,18756.00
1176,Sepsis 1 : Multi-pathogen detection and or simple discrimination Aug - 11,CRD,971072,Hockerton Housing Project Trading Limited,Collaborator,Retrofit for the Future,Closed,01/09/2009,30/11/2009,19500.00
1176,Sepsis 1 : Multi-pathogen detection and or simple discrimination Aug - 11,CRD,971073,Cosmopolitan Housing Group Limited,Collaborator,Retrofit for the Future,Closed,01/09/2009,30/11/2009,0.00
1176,Sepsis 1 : Multi-pathogen detection and or simple discrimination Aug - 11,CRD,971074,Drum Housing Association Limited,Collaborator,Retrofit for the Future,Closed,01/09/2009,30/11/2009,19960.00
11140,HIVMan TIC Mar-11,CRD,971075,A & G Architects (Oxford) Limited,Collaborator,Retrofit for the Future,Closed,01/09/2009,30/11/2009,20000.00
11140,HIVMan TIC Mar-11,CRD,971076,Leicester Housing Association Limited,Collaborator,Retrofit for the Future,Closed,01/09/2009,30/11/2009,19968.00
11140,HIVMan TIC Mar-11,CRD,971077,New Generation Biogas Limited,Collaborator,Retrofit for the Future,Closed,01/09/2009,30/11/2009,15000.00
11140,HIVMan TIC Mar-11,CRD,971078,Yorkshire Housing,Collaborator,Retrofit for the Future,Closed,01/09/2009,30/11/2009,14250.00
11140,HIVMan TIC Mar-11,CRD,971079,Carnego Systems Limited,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,20000.00
11140,HIVMan TIC Mar-11,CRD,971080,Corporate Reponsibility Consulting Limited,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,18250.00
11140,HIVMan TIC Mar-11,CRD,971081,Ridge and Partners LLP,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,18000.00
11140,HIVMan TIC Mar-11,CRD,971082,Hearth Revolving Fund,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,20000.00
11140,HIVMan TIC Mar-11,CRD,971083,ECD Architects Limited,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,15000.00
11140,HIVMan TIC Mar-11,CRD,971084,Connaught Partnership Limited,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,20000.00
11140,HIVMan TIC Mar-11,CRD,971085,Connaught Partnership Limited,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,20000.00
11140,HIVMan TIC Mar-11,CRD,971086,Connaught Partnership Limited,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,20000.00
11140,HIVMan TIC Mar-11,CRD,971087,Connaught Partnership Limited,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,20000.00
11140,HIVMan TIC Mar-11,CRD,971088,Stroma Technology Limited,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,20000.00
11140,HIVMan TIC Mar-11,CRD,971089,EAGA Renewables Limited,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,4450.00
11140,HIVMan TIC Mar-11,CRD,971090,Cornwall Council,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,19685.00
11140,HIVMan TIC Mar-11,CRD,971091,ECD Architects Limited,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,15000.00
11140,HIVMan TIC Mar-11,CRD,971092,Breyer Group Plc,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,15000.00
11142,HIVMan TIC Mar-11,CRD,971093,Raven Housing Trust Limited,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,20000.00
11142,HIVMan TIC Mar-11,CRD,971094,Sarsen Housing Association,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,14895.00
11142,HIVMan TIC Mar-11,CRD,971095,ICAX LIMITED,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,19298.00
11142,HIVMan TIC Mar-11,CRD,971096,Charter Housing Association,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,18587.00
11142,HIVMan TIC Mar-11,CRD,971097,CRED Limited,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,20000.00
11142,HIVMan TIC Mar-11,CRD,971098,Hughes Electronics Ltd,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,19900.00
11142,HIVMan TIC Mar-11,CRD,971099,Cambridge Housing Society Limited@,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,15000.00
11142,HIVMan TIC Mar-11,CRD,971100,Roland Hill Limited,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,13525.00
11142,HIVMan TIC Mar-11,CRD,971101,Roland Hill Limited,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,13525.00
11142,HIVMan TIC Mar-11,CRD,971102,Roland Hill Limited,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,13300.00
11142,HIVMan TIC Mar-11,CRD,971103,Melin Homes,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,19350.00
11142,HIVMan TIC Mar-11,CRD,971104,GILMORE HANKEY KIRKE LIMITED,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,20000.00
11142,HIVMan TIC Mar-11,CRD,971105,Earthwise Construction Limited,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,18500.00
11142,HIVMan TIC Mar-11,CRD,971106,Earthwise Construction Limited,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,18500.00
11142,HIVMan TIC Mar-11,CRD,971107,Greenfields Community Housing Limited,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,20000.00
11142,HIVMan TIC Mar-11,CRD,971108,Hanover (Scotland) Housing Association,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,20000.00
11142,HIVMan TIC Mar-11,CRD,971109,Moat Housing Group,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,20000.00
11142,HIVMan TIC Mar-11,CRD,971110,HTA Architects,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,20000.00
11142,HIVMan TIC Mar-11,CRD,971111,McLaughlin & Harvey Limited,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,19850.00
11142,HIVMan TIC Mar-11,CRD,971112,PRP Architects LLP,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,15750.00
1190,Accelerating Innovation in Rail - Nov 11,CRD,971113,G F Tomlinson Group Limited,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,20000.00
1190,Accelerating Innovation in Rail - Nov 11,CRD,971114,Safeguard Europe Limited,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,20000.00
1190,Accelerating Innovation in Rail - Nov 11,CRD,971115,Connaught Partnership Limited,Lead,Retrofit for the Future,Closed,01/09/2009,30/11/2009,20000.00
